name,id,type
Nitinol gear wheel,nitinol-gear-wheel,item
Steel bearing ball,steel-bearing-ball,item
Cobalt steel bearing ball,cobalt-steel-bearing-ball,item
Titanium bearing ball,titanium-bearing-ball,item
Ceramic bearing ball,ceramic-bearing-ball,item
Nitinol bearing ball,nitinol-bearing-ball,item
Steel bearing,steel-bearing,item
Cobalt steel bearing,cobalt-steel-bearing,item
Titanium bearing,titanium-bearing,item
Ceramic bearing,ceramic-bearing,item
Nitinol bearing,nitinol-bearing,item
Basic Insulating Board,wooden-board,item
Phenolic board,phenolic-board,item
Fibreglass board,fibreglass-board,item
Basic circuit board,basic-circuit-board,item
Circuit board,circuit-board,item
Superior circuit board,superior-circuit-board,item
Multi-layer circuit board,multi-layer-circuit-board,item
Electronic Processing board,advanced-processing-unit,item
Basic electronic components,basic-electronic-components,item
Transistors,electronic-components,item
Integrated electronics,intergrated-electronics,item
CPUs,processing-electronics,item
Logistic science pack,advanced-logistic-science-pack,tool
Gold science pack,science-pack-gold,tool
Alien science pack,alien-science-pack,tool
Blue alien science pack,alien-science-pack-blue,tool
Orange alien science pack,alien-science-pack-orange,tool
Purple alien science pack,alien-science-pack-purple,tool
Yellow alien science pack,alien-science-pack-yellow,tool
Green alien science pack,alien-science-pack-green,tool
Red alien science pack,alien-science-pack-red,tool
Coin,coin,item
Boiler 2,boiler-2,item
Boiler 3,boiler-3,item
Boiler 4,boiler-4,item
Boiler 5,boiler-5,item
Fluid burning boiler,oil-boiler,item
Fluid burning boiler 2,oil-boiler-2,item
Fluid burning boiler 3,oil-boiler-3,item
Fluid burning boiler 4,oil-boiler-4,item
Steam engine 2,steam-engine-2,item
Steam engine 3,steam-engine-3,item
Steam engine 4,steam-engine-4,item
Steam engine 5,steam-engine-5,item
Steam turbine 2,steam-turbine-2,item
Steam turbine 3,steam-turbine-3,item
Burner electric generator,bob-burner-generator,item
Fluid burning generator,fluid-generator,item
Fluid burning generator 2,fluid-generator-2,item
Fluid burning generator 3,fluid-generator-3,item
Hydrazine generator,hydrazine-generator,item
Small Solar Panel,solar-panel-small,item
Small Solar Panel 2,solar-panel-small-2,item
Small Solar Panel 3,solar-panel-small-3,item
Solar Panel 2,solar-panel-2,item
Solar Panel 3,solar-panel-3,item
Large Solar Panel,solar-panel-large,item
Large Solar Panel 2,solar-panel-large-2,item
Large Solar Panel 3,solar-panel-large-3,item
High capacity accumulator,large-accumulator,item
High capacity accumulator 2,large-accumulator-2,item
High capacity accumulator 3,large-accumulator-3,item
Slow accumulator,slow-accumulator,item
Slow accumulator 2,slow-accumulator-2,item
Slow accumulator 3,slow-accumulator-3,item
Fast accumulator,fast-accumulator,item
Fast accumulator 2,fast-accumulator-2,item
Fast accumulator 3,fast-accumulator-3,item
Arthurium fast burner reactor,angels-burner-reactor,item
Burner heat source,burner-reactor,item
Burner heat source 2,burner-reactor-2,item
Burner heat source 3,burner-reactor-3,item
Fluid burning heat source,fluid-reactor,item
Fluid burning heat source 2,fluid-reactor-2,item
Fluid burning heat source 3,fluid-reactor-3,item
Thorium reactor,nuclear-reactor-2,item
Deuterium reactor,nuclear-reactor-3,item
Heat pipe 2,heat-pipe-2,item
Heat pipe 3,heat-pipe-3,item
Heat exchanger 2,heat-exchanger-2,item
Heat exchanger 3,heat-exchanger-3,item
Uranium-234,uranium-234,item
Neptunium-240,neptunium-240,item
Plutonium-239,plutonium-239,item
Plutonium-240,plutonium-240,item
Americium-241,americium-241,item
Curium-245,curium-245,item
Thorium-232,thorium-232,item
Muon fusion catalyst,angels-muon-fusion-catalyst,item
Uranium-234 fuel cell,angels-uranium-fuel-cell,item
Mixed-oxide (MOX) fuel cell,AMOX-cell,item
Used-up mixed-oxide (MOX) fuel cell,used-up-AMOX-cell,item
Thorium fuel cell,angels-thorium-fuel-cell,item
Used-up thorium fuel cell,used-up-angels-thorium-fuel-cell,item
Deuterium fuel cell,angels-deuterium-fuel-cell,item
Used up deuterium fuel cell,used-up-angels-deuterium-fuel-cell,item
Medium electric pole 2,medium-electric-pole-2,item
Medium electric pole 3,medium-electric-pole-3,item
Medium electric pole 4,medium-electric-pole-4,item
Big electric pole 2,big-electric-pole-2,item
Big electric pole 3,big-electric-pole-3,item
Big electric pole 4,big-electric-pole-4,item
Substation 2,substation-2,item
Substation 3,substation-3,item
Substation 4,substation-4,item
Repair pack 2,repair-pack-2,repair-tool
Repair pack 3,repair-pack-3,repair-tool
Repair pack 4,repair-pack-4,repair-tool
Repair pack 5,repair-pack-5,repair-tool
Brass chest,brass-chest,item
Active provider chest 2,logistic-chest-active-provider-2,item
Passive provider chest 2,logistic-chest-passive-provider-2,item
Storage chest 2,logistic-chest-storage-2,item
Buffer chest 2,logistic-chest-buffer-2,item
Requester chest 2,logistic-chest-requester-2,item
Titanium chest,titanium-chest,item
Active provider chest 3,logistic-chest-active-provider-3,item
Passive provider chest 3,logistic-chest-passive-provider-3,item
Storage chest 3,logistic-chest-storage-3,item
Buffer chest 3,logistic-chest-buffer-3,item
Requester chest 3,logistic-chest-requester-3,item
Big chest,angels-big-chest,item
Big active provider chest,angels-logistic-chest-active-provider,item
Big passive provider chest,angels-logistic-chest-passive-provider,item
Big storage chest,angels-logistic-chest-storage,item
Big buffer chest,angels-logistic-chest-buffer,item
Big requester chest,angels-logistic-chest-requester,item
Saphirite silo,silo-ore1,item
Jivolite silo,silo-ore2,item
Stiratite silo,silo-ore3,item
Crotinnium silo,silo-ore4,item
Rubyte silo,silo-ore5,item
Bobmonium silo,silo-ore6,item
Coal silo,silo-coal,item
Silo,silo,item
Active provider silo,silo-active-provider,item
Passive provider silo,silo-passive-provider,item
Storage silo,silo-storage,item
Buffer silo,silo-buffer,item
Requester silo,silo-requester,item
Warehouse,angels-warehouse,item
Active provider warehouse,angels-warehouse-active-provider,item
Passive provider warehouse,angels-warehouse-passive-provider,item
Storage warehouse,angels-warehouse-storage,item
Buffer warehouse,angels-warehouse-buffer,item
Requester warehouse,angels-warehouse-requester,item
Roboport antenna array 1,roboport-antenna-1,item
Roboport hatch door 1,roboport-door-1,item
Roboport charging pad 1,roboport-chargepad-1,item
Logistic zone expander 1,bob-logistic-zone-expander,item
Robochest 1,bob-robochest,item
Robot charging point 1,bob-robo-charge-port,item
Large robot charging point 1,bob-robo-charge-port-large,item
Logistic zone interface,bob-logistic-zone-interface,item
Roboport antenna array 2,roboport-antenna-2,item
Roboport hatch door 2,roboport-door-2,item
Roboport charging pad 2,roboport-chargepad-2,item
Roboport 2,bob-roboport-2,item
Logistic zone expander 2,bob-logistic-zone-expander-2,item
Robochest 2,bob-robochest-2,item
Robot charging point 2,bob-robo-charge-port-2,item
Large robot charging point 2,bob-robo-charge-port-large-2,item
Roboport antenna array 3,roboport-antenna-3,item
Roboport hatch door 3,roboport-door-3,item
Roboport charging pad 3,roboport-chargepad-3,item
Roboport 3,bob-roboport-3,item
Logistic zone expander 3,bob-logistic-zone-expander-3,item
Robochest 3,bob-robochest-3,item
Robot charging point 3,bob-robo-charge-port-3,item
Large robot charging point 3,bob-robo-charge-port-large-3,item
Roboport antenna array 4,roboport-antenna-4,item
Roboport hatch door 4,roboport-door-4,item
Roboport charging pad 4,roboport-chargepad-4,item
Roboport 4,bob-roboport-4,item
Logistic zone expander 4,bob-logistic-zone-expander-4,item
Robochest 4,bob-robochest-4,item
Robot charging point 4,bob-robo-charge-port-4,item
Large robot charging point 4,bob-robo-charge-port-large-4,item
Crawler roboport,cargo-roboport,item
Crawler robobox,cargo-box,item
Crawler robohub,cargo-hub,item
Charging basestation,angels-charging-station,item
Small remote charging station,angels-relay-station,item
Medium remote charging station,angels-relay-station-2,item
Large remote charging station,angels-relay-station-3,item
Small logistic zone expander,angels-zone-expander,item
Medium logistic zone expander,angels-zone-expander-2,item
Large logistic zone expander,angels-zone-expander-3,item
Small construction zone expander,angels-construction-zone-expander,item
Medium construction zone expander,angels-construction-zone-expander-2,item
Large construction zone expander,angels-construction-zone-expander-3,item
Construction robot brain 1,robot-brain-construction,item
Construction robot tool 1,robot-tool-construction,item
Logistic robot brain 1,robot-brain-logistic,item
Logistic robot tool 1,robot-tool-logistic,item
Combat robot brain,robot-brain-combat,item
Defender robot weapon,robot-tool-combat,item
Defender robot,defender-robot,item
Flying robot frame 2,flying-robot-frame-2,item
Construction robot brain 2,robot-brain-construction-2,item
Construction robot tool 2,robot-tool-construction-2,item
Construction robot 2,bob-construction-robot-2,item
Logistic robot brain 2,robot-brain-logistic-2,item
Logistic robot tool 2,robot-tool-logistic-2,item
Logistic robot 2,bob-logistic-robot-2,item
Combat robot brain 2,robot-brain-combat-2,item
Distractor robot weapon,robot-tool-combat-2,item
Distractor robot,distractor-robot,item
Flying robot frame 3,flying-robot-frame-3,item
Construction robot brain 3,robot-brain-construction-3,item
Construction robot tool 3,robot-tool-construction-3,item
Construction robot 3,bob-construction-robot-3,item
Logistic robot brain 3,robot-brain-logistic-3,item
Logistic robot tool 3,robot-tool-logistic-3,item
Logistic robot 3,bob-logistic-robot-3,item
Combat robot brain 3,robot-brain-combat-3,item
Destroyer robot weapon,robot-tool-combat-3,item
Destroyer robot,destroyer-robot,item
Flying robot frame 4,flying-robot-frame-4,item
Construction robot brain 4,robot-brain-construction-4,item
Construction robot tool 4,robot-tool-construction-4,item
Construction robot 4,bob-construction-robot-4,item
Logistic robot brain 4,robot-brain-logistic-4,item
Logistic robot tool 4,robot-tool-logistic-4,item
Logistic robot 4,bob-logistic-robot-4,item
Combat robot brain 4,robot-brain-combat-4,item
Laser robot weapon,robot-tool-combat-4,item
Laser robot,bob-laser-robot,item
Crawler construction robot,angels-construction-robot,item
Crawler cargo robot 1,cargo-robot,item
Crawler cargo robot 2,cargo-robot-2,item
Fusion powered Construction robot 4,bob-construction-robot-5,item
Fusion powered Logistic robot 4,bob-logistic-robot-5,item
Character,character,item
Builder class Character,bob-character-builder,item
Fighter class Character,bob-character-fighter,item
Miner class Character,bob-character-miner,item
Balanced 2 class Character,bob-character-balanced-2,item
Builder 2 class Character,bob-character-builder-2,item
Engineer class Character,bob-character-engineer,item
Fighter 2 class Character,bob-character-fighter-2,item
Miner 2 class Character,bob-character-miner-2,item
Prospector class Character,bob-character-prospector,item
Boots,player-boots,item
Boots 2,player-boots-2,item
Brain,player-brain,item
Brain 2,player-brain-2,item
Gloves,player-gloves,item
Gloves 2,player-gloves-2,item
Head,player-head,item
Head 2,player-head-2,item
Character frame,player-frame,item
Character frame 2,player-frame-2,item
Power core,player-power-core,item
Invar Gunmetal armour,heavy-armor-2,armor
Titanium-Ceramic armor,heavy-armor-3,armor
Power armor MK3,bob-power-armor-mk3,armor
Power armor MK4,bob-power-armor-mk4,armor
Power armor MK5,bob-power-armor-mk5,armor
Portable solar panel MK2,solar-panel-equipment-2,item
Portable solar panel MK3,solar-panel-equipment-3,item
Portable solar panel MK4,solar-panel-equipment-4,item
Portable fusion reactor MK2,fusion-reactor-equipment-2,item
Portable fusion reactor MK3,fusion-reactor-equipment-3,item
Portable fusion reactor MK4,fusion-reactor-equipment-4,item
Battery MK3,battery-mk3-equipment,item
Battery MK4,battery-mk4-equipment,item
Battery MK5,battery-mk5-equipment,item
Battery MK6,battery-mk6-equipment,item
Night vision MK2,night-vision-equipment-2,item
Night vision MK3,night-vision-equipment-3,item
Personal roboport robot control,personal-roboport-robot-equipment,item
Personal roboport robot control 2,personal-roboport-robot-equipment-2,item
Personal roboport robot control 3,personal-roboport-robot-equipment-3,item
Personal roboport robot control 4,personal-roboport-robot-equipment-4,item
Personal roboport chargepad,personal-roboport-chargepad-equipment,item
Personal roboport chargepad 2,personal-roboport-chargepad-equipment-2,item
Personal roboport chargepad 3,personal-roboport-chargepad-equipment-3,item
Personal roboport chargepad 4,personal-roboport-chargepad-equipment-4,item
Personal roboport area expander,personal-roboport-antenna-equipment,item
Personal roboport area expander 2,personal-roboport-antenna-equipment-2,item
Personal roboport area expander 3,personal-roboport-antenna-equipment-3,item
Personal roboport area expander 4,personal-roboport-antenna-equipment-4,item
Personal roboport MK3,personal-roboport-mk3-equipment,item
Personal roboport MK4,personal-roboport-mk4-equipment,item
Energy shield MK3,energy-shield-mk3-equipment,item
Energy shield MK4,energy-shield-mk4-equipment,item
Energy shield MK5,energy-shield-mk5-equipment,item
Energy shield MK6,energy-shield-mk6-equipment,item
Personal laser defense MK2,personal-laser-defense-equipment-2,item
Personal laser defense MK3,personal-laser-defense-equipment-3,item
Personal laser defense MK4,personal-laser-defense-equipment-4,item
Personal laser defense MK5,personal-laser-defense-equipment-5,item
Personal laser defense MK6,personal-laser-defense-equipment-6,item
exoskeleton equipment MK2,exoskeleton-equipment-2,item
exoskeleton equipment MK3,exoskeleton-equipment-3,item
Tank MK2,bob-tank-2,item-with-entity-data
Tank MK3,bob-tank-3,item-with-entity-data
Crawler construction vehicle,angels-crawler,item-with-entity-data
C.A.B.,angels-cab,item-with-entity-data
C.A.B. deploy charge,angels-cab-deploy-charge,ammo
C.A.B. undeploy charge,angels-cab-undeploy-charge,ammo
C.A.B. energy transfer port MK1,angels-cab-energy-interface-mk1,item
Locomotive MK2,bob-locomotive-2,item-with-entity-data
Locomotive MK3,bob-locomotive-3,item-with-entity-data
Armoured Locomotive,bob-armoured-locomotive,item-with-entity-data
Armoured Locomotive MK2,bob-armoured-locomotive-2,item-with-entity-data
Cargo wagon MK2,bob-cargo-wagon-2,item-with-entity-data
Cargo wagon MK3,bob-cargo-wagon-3,item-with-entity-data
Armoured Cargo wagon,bob-armoured-cargo-wagon,item-with-entity-data
Armoured Cargo wagon MK2,bob-armoured-cargo-wagon-2,item-with-entity-data
Fluid wagon MK2,bob-fluid-wagon-2,item-with-entity-data
Fluid wagon MK3,bob-fluid-wagon-3,item-with-entity-data
Armoured Fluid wagon,bob-armoured-fluid-wagon,item-with-entity-data
Armoured Fluid wagon MK2,bob-armoured-fluid-wagon-2,item-with-entity-data
Artillery wagon MK2,bob-artillery-wagon-2,item-with-entity-data
Artillery wagon MK3,bob-artillery-wagon-3,item-with-entity-data
PetroChem oil fluid wagon MK3,crawler-locomotive,item-with-entity-data
PetroChem oil fluid wagon MK3,crawler-locomotive-2,item-with-entity-data
PetroChem oil fluid wagon MK3,crawler-locomotive-3,item-with-entity-data
PetroChem oil fluid wagon MK3,crawler-locomotive-wagon,item-with-entity-data
PetroChem oil fluid wagon MK3,crawler-locomotive-wagon-2,item-with-entity-data
PetroChem oil fluid wagon MK3,crawler-locomotive-wagon-3,item-with-entity-data
PetroChem oil fluid wagon MK3,crawler-wagon,item-with-entity-data
PetroChem oil fluid wagon MK3,crawler-wagon-2,item-with-entity-data
PetroChem oil fluid wagon MK3,crawler-wagon-3,item-with-entity-data
PetroChem oil fluid wagon MK3,crawler-bot-wagon,item-with-entity-data
PetroChem oil fluid wagon MK3,crawler-bot-wagon-2,item-with-entity-data
PetroChem oil fluid wagon MK3,crawler-bot-wagon-3,item-with-entity-data
PetroChem oil fluid wagon MK3,smelting-locomotive-1,item-with-entity-data
PetroChem oil fluid wagon MK3,smelting-locomotive-1-2,item-with-entity-data
PetroChem oil fluid wagon MK3,smelting-locomotive-1-3,item-with-entity-data
PetroChem oil fluid wagon MK3,smelting-locomotive-tender,item-with-entity-data
PetroChem oil fluid wagon MK3,smelting-locomotive-tender-2,item-with-entity-data
PetroChem oil fluid wagon MK3,smelting-locomotive-tender-3,item-with-entity-data
PetroChem oil fluid wagon MK3,smelting-wagon-1,item-with-entity-data
PetroChem oil fluid wagon MK3,smelting-wagon-1-2,item-with-entity-data
PetroChem oil fluid wagon MK3,smelting-wagon-1-3,item-with-entity-data
PetroChem oil fluid wagon MK3,petro-locomotive-1,item-with-entity-data
PetroChem oil fluid wagon MK3,petro-locomotive-1-2,item-with-entity-data
PetroChem oil fluid wagon MK3,petro-locomotive-1-3,item-with-entity-data
PetroChem oil fluid wagon MK3,petro-tank1,item-with-entity-data
PetroChem oil fluid wagon MK3,petro-tank1-2,item-with-entity-data
PetroChem oil fluid wagon MK3,petro-tank1-3,item-with-entity-data
PetroChem oil fluid wagon MK3,petro-tank2,item-with-entity-data
PetroChem oil fluid wagon MK3,petro-tank2-2,item-with-entity-data
PetroChem oil fluid wagon MK3,petro-tank2-3,item-with-entity-data
Antron,antron,item-with-entity-data
Tankotron,tankotron,item-with-entity-data
Heavy Spidertron,heavy-spidertron,item-with-entity-data
Logitron,logistic-spidertron,item-with-entity-data
Mech armor plate,mech-armor-plate,item
Mech brain,mech-brain,item
Mech frame,mech-frame,item
Mech leg,mech-leg,item
Mech foot,mech-foot,item
Mech hip,mech-hip,item
Mech knee,mech-knee,item
Mech leg segment,mech-leg-segment,item
Spidertron Cannon,spidertron-cannon,item
Vehicle burner generator,angels-burner-generator-vequip,item
Vehicle fusion reactor,angels-fusion-reactor-vequip,item
Vehicle construction roboport,angels-construction-roboport-vequip,item
Vehicle repair roboport,angels-repair-roboport-vequip,item
Vehicle heavy shield generator,angels-heavy-energy-shield-vequip,item
Vehicle rocket defense,angels-rocket-defense-equipment-vequip,item
Chemical void,chemical-void,item
Water void,water-void,item
Turbo Transport belt MK1,turbo-transport-belt,item
Turbo Underground belt MK1,turbo-underground-belt,item
Turbo Splitter MK1,turbo-splitter,item
Ultimate Transport belt MK1,ultimate-transport-belt,item
Ultimate Underground belt MK1,ultimate-underground-belt,item
Ultimate Splitter MK1,ultimate-splitter,item
Copper pipe,copper-pipe,item
Stone pipe,stone-pipe,item
Bronze pipe,bronze-pipe,item
Steel pipe,steel-pipe,item
Plastic pipe,plastic-pipe,item
Brass pipe,brass-pipe,item
Titanium pipe,titanium-pipe,item
Ceramic pipe,ceramic-pipe,item
Tungsten pipe,tungsten-pipe,item
Nitinol pipe,nitinol-pipe,item
Copper tungsten pipe,copper-tungsten-pipe,item
Copper pipe-to-ground,copper-pipe-to-ground,item
Stone pipe-to-ground,stone-pipe-to-ground,item
Bronze pipe-to-ground,bronze-pipe-to-ground,item
Steel pipe-to-ground,steel-pipe-to-ground,item
Plastic pipe-to-ground,plastic-pipe-to-ground,item
Brass pipe-to-ground,brass-pipe-to-ground,item
Titanium pipe-to-ground,titanium-pipe-to-ground,item
Ceramic pipe-to-ground,ceramic-pipe-to-ground,item
Tungsten pipe-to-ground,tungsten-pipe-to-ground,item
Nitinol pipe-to-ground,nitinol-pipe-to-ground,item
Copper tungsten pipe-to-ground,copper-tungsten-pipe-to-ground,item
Ruby Ore,ruby-ore,item
Sapphire Ore,sapphire-ore,item
Emerald Ore,emerald-ore,item
Amethyst Ore,amethyst-ore,item
Topaz Ore,topaz-ore,item
Diamond Ore,diamond-ore,item
Unsorted gemstone ore,gem-ore,item
Raw Ruby,ruby-3,item
Raw Sapphire,sapphire-3,item
Raw Emerald,emerald-3,item
Raw Amethyst,amethyst-3,item
Raw Topaz,topaz-3,item
Raw Diamond,diamond-3,item
Cut Ruby,ruby-4,item
Cut Sapphire,sapphire-4,item
Cut Emerald,emerald-4,item
Cut Amethyst,amethyst-4,item
Cut Topaz,topaz-4,item
Cut Diamond,diamond-4,item
Grinding wheel,grinding-wheel,item
Polished Ruby,ruby-5,item
Polished Sapphire,sapphire-5,item
Polished Emerald,emerald-5,item
Polished Amethyst,amethyst-5,item
Polished Topaz,topaz-5,item
Polished Diamond,diamond-5,item
Polishing wheel,polishing-wheel,item
Polishing compound,polishing-compound,item
Raw crystal splinter,crystal-splinter-raw,item
Cut blue crystal splinter,crystal-splinter-blue-cut,item
Polished blue crystal splinter,crystal-splinter-blue,item
Cut red crystal splinter,crystal-splinter-red-cut,item
Polished red crystal splinter,crystal-splinter-red,item
Cut green crystal splinter,crystal-splinter-green-cut,item
Polished green crystal splinter,crystal-splinter-green,item
Harmonic crystal splinter,crystal-splinter-harmonic,item
Crystal grindstone,crystal-grindstone,item
Crystal powder,crystal-powder,item
Raw crystal shard,crystal-shard-raw,item
Cut blue crystal shard,crystal-shard-blue-cut,item
Polished blue crystal shard,crystal-shard-blue,item
Cut red crystal shard,crystal-shard-red-cut,item
Polished red crystal shard,crystal-shard-red,item
Cut green crystal shard,crystal-shard-green-cut,item
Polished green crystal shard,crystal-shard-green,item
Harmonic crystal shard,crystal-shard-harmonic,item
Raw crystal,crystal-full-raw,item
Cut blue crystal,crystal-full-blue-cut,item
Polished blue crystal,crystal-full-blue,item
Cut red crystal,crystal-full-red-cut,item
Polished red crystal,crystal-full-red,item
Cut green crystal,crystal-full-green-cut,item
Polished green crystal,crystal-full-green,item
Harmonic crystal,crystal-full-harmonic,item
Module case,module-case,tool
Basic module board,module-processor-board,item
Speed circuit board,speed-processor,tool
Efficiency circuit board,effectivity-processor,tool
Productivity circuit board,productivity-processor,tool
Pollution cleaning circuit board,pollution-clean-processor,tool
Pollution producing circuit board,pollution-create-processor,tool
Module contact,module-contact,item
Module logic board,module-processor-board-2,item
Speed logic board,speed-processor-2,item
Efficiency logic board,effectivity-processor-2,item
Productivity logic board,productivity-processor-2,item
Pollution cleaning logic board,pollution-clean-processor-2,item
Pollution producing logic board,pollution-create-processor-2,item
Module main board,module-circuit-board,tool
Module processor board,module-processor-board-3,item
Speed processor board,speed-processor-3,item
Efficiency processor board,effectivity-processor-3,item
Productivity processor board,productivity-processor-3,item
Pollution cleaning processor board,pollution-clean-processor-3,item
Pollution producing processor board,pollution-create-processor-3,item
Speed Module 4,speed-module-4,module
Speed Module 5,speed-module-5,module
Speed Module 6,speed-module-6,module
Speed Module 7,speed-module-7,module
Speed Module 8,speed-module-8,module
Efficiency Module 4,effectivity-module-4,module
Efficiency Module 5,effectivity-module-5,module
Efficiency Module 6,effectivity-module-6,module
Efficiency Module 7,effectivity-module-7,module
Efficiency Module 8,effectivity-module-8,module
Productivity Module 4,productivity-module-4,module
Productivity Module 5,productivity-module-5,module
Productivity Module 6,productivity-module-6,module
Productivity Module 7,productivity-module-7,module
Productivity Module 8,productivity-module-8,module
Pollution Producing Module 1,pollution-create-module-1,module
Pollution Producing Module 2,pollution-create-module-2,module
Pollution Producing Module 3,pollution-create-module-3,module
Pollution Producing Module 4,pollution-create-module-4,module
Pollution Producing Module 5,pollution-create-module-5,module
Pollution Producing Module 6,pollution-create-module-6,module
Pollution Producing Module 7,pollution-create-module-7,module
Pollution Producing Module 8,pollution-create-module-8,module
Pollution Cleaning Module 1,pollution-clean-module-1,module
Pollution Cleaning Module 2,pollution-clean-module-2,module
Pollution Cleaning Module 3,pollution-clean-module-3,module
Pollution Cleaning Module 4,pollution-clean-module-4,module
Pollution Cleaning Module 5,pollution-clean-module-5,module
Pollution Cleaning Module 6,pollution-clean-module-6,module
Pollution Cleaning Module 7,pollution-clean-module-7,module
Pollution Cleaning Module 8,pollution-clean-module-8,module
Pure speed module 1,raw-speed-module-1,module
Pure speed module 2,raw-speed-module-2,module
Pure speed module 3,raw-speed-module-3,module
Pure speed module 4,raw-speed-module-4,module
Pure speed module 5,raw-speed-module-5,module
Pure speed module 6,raw-speed-module-6,module
Pure speed module 7,raw-speed-module-7,module
Pure speed module 8,raw-speed-module-8,module
Green module 1,green-module-1,module
Green module 2,green-module-2,module
Green module 3,green-module-3,module
Green module 4,green-module-4,module
Green module 5,green-module-5,module
Green module 6,green-module-6,module
Green module 7,green-module-7,module
Green module 8,green-module-8,module
Pure productivity module 1,raw-productivity-module-1,module
Pure productivity module 2,raw-productivity-module-2,module
Pure productivity module 3,raw-productivity-module-3,module
Pure productivity module 4,raw-productivity-module-4,module
Pure productivity module 5,raw-productivity-module-5,module
Pure productivity module 6,raw-productivity-module-6,module
Pure productivity module 7,raw-productivity-module-7,module
Pure productivity module 8,raw-productivity-module-8,module
Agriculture module,angels-bio-yield-module,module
Agriculture module 2,angels-bio-yield-module-2,module
Agriculture module 3,angels-bio-yield-module-3,module
Agriculture module 4,angels-bio-yield-module-4,module
Agriculture module 5,angels-bio-yield-module-5,module
Agriculture module 6,angels-bio-yield-module-6,module
Agriculture module 7,angels-bio-yield-module-7,module
Agriculture module 8,angels-bio-yield-module-8,module
Beacon 2,beacon-2,item
Beacon 3,beacon-3,item
Unknown item,item-unknown,item
,tile_player_test_item,item
,tile_test_item,item
Electric energy interface,electric-energy-interface,item
Linked chest,linked-chest,item
,pump_marker,item
Heat interface,heat-interface,item
Linked belt,linked-belt,item
Infinity chest,infinity-chest,item
Infinity pipe,infinity-pipe,item
Item with inventory,item-with-inventory,item-with-inventory
Item with label,item-with-label,item-with-label
Item with tags,item-with-tags,item-with-tags
Simple entity with force,simple-entity-with-force,item
Simple entity with owner,simple-entity-with-owner,item
Burner generator,burner-generator,item
