id,name,description,price,category
fuluxurygoods,Luxury Goods,"A sealed crate of luxorious trinkets, valuable for interstellar trade.",,tradeGoods
fumedicalgoods,Medical Supplies,"A sealed crate of medical supplies, valuable for interstellar trade.",,tradeGoods
fumilitarygoods,Weapon Parts,"A sealed crate of weapon components, valuable for interstellar trade.",,tradeGoods
fumineralgoods,Minerals,"A sealed crate of minerals, valuable for interstellar trade.",,tradeGoods
cornu,Cornu,"A large, curved brass horn.",1000,musicalInstrument
aegisaltcrystal,Stellara Crystal,"Light seems to twist inside these crystals.
Extractable, Crushable.",,block
aenbridge,Aen Bridge Plank,"Some Aen Wood carved for use in bridges, supports need not apply.",0,block
aencrosshatch,Aen Nebula Lattice,"A lattice of Aen Wood made for use in windows, has a nebulaic membrane.",0,block
aencrosshatchbasic,Aen Window Lattice,A lattice of Aen Wood made for use in windows.,0,block
aenfence,Aen Nebula Fence,"A fence made from Aen Wood, has a nebulaic membrane for extra stopping power.",0,block
aenfencebasic,Aen Fence,A fence made from Aen Wood.,0,block
aenflooring,Aen Flooring,Some high quality wood flooring made from Aen Wood.,0,block
aenornatewood,Aen Wood Support,"A well made Aen Wood log support, strong and starry.",0,block
aenplatform,Aen Wood Platform,A pretty Aen Wood platform.,0,platform
aentimber,Aen Timber,"Some processed Aen Wood, ""perfect"" for building and crafting.",0,block
aenwoodenwindow1,Aen Window,A slightly glowing window made from Aether glass and Aen Wood.,0,block
aenwoodenwindow2,Aen Wood Blinds,"Some blinds made of Aen Wood, keeps light out but also makes it.",0,block
aliensoil,Alien Soil,"Strange soil with an almost neon glow.
Extractable, Siftable.",,block
amberplatform,Amber Platform,A rich amber platform,,platform
ancientblockcracked,Ancient Cracked Block,These bricks have been weathered by time.,0,block
ancientblockplain,Ancient Plain Block,These plain bricks have certainly survived the test of time.,0,block
ancientbrickplain,Ancient Plain Brick,This plain carved brick is immeasurably old.,0,block
andesite,Andesite,"A rough volcanic rock.
Extractable, Crushable.",0,block
astralwood,Aen Wood Log,"A starry kind of wood imbued with Aether.
Extractable.",0,block
autumnleaves,Fallen Leaves,"A bunch of fallen leaves.
Extractable.",0,block
avalichits,Data Storage,"Physical storage for physical backups.
Extractable.",,block
avalidarkmetal2,Dark Metal Panels,"A dark metal panel.
Extractable.",0,block
avalihexagons1,Hexagonal Plating,"Plating in the shape of, and possibly inspired by, a Glitch hive.
Extractable.",,block
avalitechpanel,Tech Panel,"Polymer panels used to hide and protect electronics.
Extractable.",10,block
avianmetalceiling,Avian Metal Ceiling,Metal ceiling paneling made using Avian technology.,0,block
avianmetalfloor,Avian Metal Floor,Metal floor using Avian technology.,0,block
avianmetaltrim,Avian Yellow Metal Trim,Yellow metal trim using Avian technology.,0,block
avianmetaltrim2,Avian Red Metal Trim,Red metal trim using Avian technology.,0,block
bioblock2material,Dense Proto Shale,"Compacted organic dirt.
Extractable, Siftable, Crushable.",,block
bioblockmaterial,Proto Shale,"Organic dirt of unusual appearance.
Extractable, Siftable, Crushable.",,block
biodirtmaterial,Proto Soil,"This is some mighty strange dirt.
Extractable, Siftable.",,block
biogravelmaterial,Proto Gravel,"Strangely-colored gravel.
Extractable, Siftable.",,block
biostonematerial,Proto Stone,"Dense and loaded with minerals.
Extractable, Crushable.",,block
blackslimematerial,Black Slime,"This is just gross. Seriously. It's all gloppy and toxic!
Extractable.",,block
blacksteelblock,Iron Gear Block,This iron block has a distinct gear-like imprint.,0,block
bleachedbonematerial,Bleached Packed Bones,"A collection of sun-bleached bones tightly packed together.
Extractable.",0,block
bloodsandmaterial,Blood Sand,"As red as your insides.
Extractable, Siftable.",,block
bloodstonematerial,Blood Stone,"A block of stone colored blood red.
Extractable.",,block
bloodstonewall,Blood Crystal,"Contains valuable quietus essence.
Extractable.",,block
bloodstonewall2,Bloody Rock,"This is probably worth something, somewhere.
Extractable, Crushable.",,block
bonemealmaterial,Bonemeal,"A block of bone gritted down into dust.
Extractable, Siftable.",,block
boneyflesh,Bony Flesh,"This goes well beyond creepy.
Extractable.",,block
brittlejunk,Brittle Junk,"A block of rusted junk.
Extractable, Crushable.",,block
brittlemetal,Brittle Metal,"Old weakened metal.
Extractable, Crushable.",,block
calichewall,Caliche Stone,"Rich in iodine.
Extractable.",,block
campbigpole,Big Tent Pole,A heavyweight tent support.,,block
campcanvas,Nanocanvas,"Ultra light, yet ultra strong. Avali tents can stop bullets!",,block
camppole,Nanofibre Pole,A lightweight tent support.,,block
camptapestry1,Soft Tapestry,A luxurious soft fabric for wall hangings or carpets.,0,block
camptapestry2,Fabric Trim,"An embroidered trim, ideal for wall hangings or providing some style.",0,block
charredbonematerial,Charred Packed Bones,"A collection of charred bones tightly packed together. Something awful happened to these people.
Extractable.",0,block
charredfleshmaterial,Charred Flesh,"Charred, crisping flesh. Okaaaaaay then. On my way....
Extractable.",,block
chromadirtmaterial,Chromatic Dirt,"Pure, unblemished soil.
Extractable, Siftable.",,block
claytile,Clay Tiles,Clay tiles that form a hard roof.,0,block
copperwindowdim,Dim Copper Window,A window with a frame made from solid copper. Nobody's home...,0,block
copperwindowlit,Lit Copper Window,A window with a frame made from solid copper. Somebody's home!,0,block
coral2material,Delicate Coral,"A block of delicate coral.
Extractable, Siftable, Crushable.",,block
coralmaterial,Coral,"A block of ancient coral.
Extractable, Crushable.",,block
corruptslimematerial,Corruption,"All that remains after being contaminated by dark water.
Extractable.",,block
crosshatchdim,Dim Window Lattice,A simple lattice made of wood. Nobody's home...,0,block
crosshatchlit,Lit Window Lattice,A simple lattice made of wood. Somebody's home!,0,block
crystalsandmaterial,Crystal Sand,"A shiny crystalline sand. Painful to walk on, but pretty.
Extractable, Siftable.",,block
darknessmaterial,Block of Darkness,"Solid darkness found in the Umbra... how?
Extractable, Crushable.",,block
darkstonematerial,Block of Darkstone,"A stone of solid darkness found in the Umbra.
Extractable, Crushable.",,block
darkwatercoral,Darkwater Coral,"Living, vital coral
Extractable, Crushable.",,block
darkwoodpanelling,Timber Panelling,Wood that has been prepared for building and crafting.,0,block
deadcore,Dead Core,The superdense core of a dead planet. Nearly unbreakable.,0,block
deadearth,Dead Soil,"Not much can hope to grow here.
Extractable, Siftable.",,block
diamondblockmaterial,Diamond Block,"A block of solid diamond.
Extractable.",,block
dollhousecrosshatch,Dollhouse Window Lattice,A simple lattice made of dollhouse wood.,0,block
dollhousewindow1,Dollhouse Wooden Window,A cute window with wooden panes.,0,block
dollhousewindow2,Dollhouse Wooden Blinds,Cute wooden blinds that don't let much light through.,0,block
dollhousewood2,Dollhouse Timber,Wood that has been prepared for building and crafting.,0,block
ebonblockmaterial,Ebon Block,A block of ebon.,,block
elderbaseboard,Elder Baseboard,"Etched with a strange language. Kinda creepy, too.",,block
elderblock2material,Elder Temple Stone,"This feels... wrong.
Extractable.",,block
elderblockmaterial,Elder Carved Stone,"This feels...wrong.
Extractable.",,block
elderbrickmaterial,Elder Brickwork,"Covered in maddening, horrid glyphs.",,block
elderbricks2,Elder Bricks,"A strange arrangement of very ancient, unknown stone.",,block
elderfloormaterial,Elder Floor,"Ancient, unknown glyphs cover this strange carved stone.",,block
elderpillar1material,Elder Support,"Ancient, unknown glyphs cover this strange carved stone.",,block
elderpillarcapmaterial,Elder Block,"Ancient, unknown glyphs cover this strange carved stone.",,block
elderplatform,Elder Platform,"Whatever this is made from, it's not normal.",,platform
elderroof,Elder Roofing,Roofing of Elder origin.,,block
elderstone2material,Mutated Elder Soil,"This feels... wrong.
Extractable.",,block
elderstonematerial,Elder Soil,"This feels... wrong.
Extractable.",,block
eldertile,Elder Tile,Unknown stone that joins perfectly.,,block
elduubricks,Carved Bricks,Bricks carved from some sort of golden material.,0,block
elduuglasssloped,Basic Crystal Glass,Glass made from refined crystal.,0,block
elduuglasssloped2,Advanced Crystal Glass,Glass made from refined crystal.,0,block
elduupanelsloped,Basic Crystal Panels,Panelling made from gold and a crystal alloy.,0,block
elduupanelsloped2,Advanced Crystal Panels,Panelling made from gold and a crystal alloy.,0,block
energywood,Energy Wood,"Freshly chopped energy wood. It could be used as fuel.
+1 Fuel
Extractable.",,block
erchiuspillar,Erchius Pillar,Solid pillar made of erchius.,,block
fancywoodstairs,Fancy Wood Platform,"Fancy. Polished wood, gleaming iron.",,platform
flowerybars,Flowered Iron Bars,Iron bars grown-over with plants.,,block
frozensand2material,Icy Sand,"Sand covered in ice.
Extractable.",,block
frozensandmaterial,Frozen Sand,"Frozen sand, topped off with ice.
Extractable, Siftable.",,block
frozenstonematerial,Icy Stone,"Really cold, ice-encrusted stone.
Extractable, Crushable.",,block
fuaetherplatform,Aether Platform,Cosmic platforms made from hardened aether stone.,0,platform
fuaetherstone,Aether Stone,"A solid stone made of hardened aether.
Extractable, Crushable.",0,block
fualiengrass,Alien Grasses,"Strangely-scented alien grass.
Extractable.",0,block
fudarkcrosshatch,Dark Window Lattice,A simple lattice made of dark wood.,0,block
fudarkfence,Dark Wooden Fence,A sturdy wooden fence.,0,block
fudarkfullwood1,Dark Treated Wood,Carefully treated wood that maintains a freshly chopped appearance.,0,block
fudarkironbars,Dark Iron Bars,A sturdy iron fence,0,block
fudarkironfence,Dark Iron Fence,A sturdy iron fence.,0,block
fudarkmetalroof,Dark Metal Roofing,A sturdy metallic roof.,0,block
fudarkornateflooring,Dark Ornate Flooring,Delightful dark ornate flooring.,0,block
fudarkornatetiles,Dark Ornate Tiles,Exquisite dark roof tiles.,0,block
fudarkornatewall,Dark Ornate Wall,A traditional looking wall.,0,block
fudarkornatewood,Dark Ornate Wood,Expertly treated dark ornate wood.,0,block
fudarkwood,Dark Timber,Darkened wood that has been prepared for building and crafting.,0,block
fudarkwoodbridge,Dark Bridge Block,The wood is very old and creaks in the wind.,0,block
fudarkwoodenwindow1,Dark Wooden Window,A window with wooden panes.,0,block
fudarkwoodenwindow2,Dark Wooden Blinds,Old wooden slats that don't let much light through.,0,block
fudynastcrosshatch,Dynast Window Lattice,A simple lattice made of dynast wood.,0,block
fudynastfence,Dynast Wooden Fence,A sturdy wooden fence.,0,block
fudynastfullwood1,Dynast Treated Wood,Carefully treated wood that maintains a freshly chopped appearance.,0,block
fudynastornateflooring,Dynast Ornate Flooring,Delightful ornate flooring.,0,block
fudynastornatetiles,Dynast Ornate Tiles,Exquisite ornate roof tiles.,0,block
fudynastornatewall,Dynast Ornate Wall,A traditional dynast looking wall.,0,block
fudynastornatewood,Dynast Ornate Wood,Expertly treated dynast ornate wood.,0,block
fudynastwood,Dynast Timber,Dynast wood that has been prepared for building and crafting.,0,block
fudynastwoodbridge,Dynast Bridge Block,The wood is very old and creaks in the wind.,0,block
fudynastwoodenwindow1,Dynast Wooden Window,A window with wooden panes.,0,block
fudynastwoodenwindow2,Dynast Wooden Blinds,Old wooden slats that don't let much light through.,0,block
fufencesupport,Steel Support Fence,Nicely finished ornate metallic fence,0,platform
fufeneroxstairs,Fenerox Stairs,"Primitive, but solid.",0,block
fufeneroxsupport,Primitive Support,A basic wooden beam.,0,block
fuglassfence,Glass Fence,Modern steel and glass.,0,block
fuhovertile,Hover Tile,Equipped with basic anti-grav tech.,0,block
fuinvisible,Invisible Tile,A useful tile for making hidden walls and backgrounds.,0,block
fujellyblock,Jelly Block,"Thickened jelly. It's really tempting to eat it.
Extractable.",,block
fukirhosgirdir2,Lit Girder,A sturdy looking metal girder.,0,block
fukirhosgirdir,Alloy Girder,A sturdy looking metal girder.,0,block
fukirhosmetalfloor,Alloy Flooring,A high quality industrial flooring.,0,block
fukirhosmetaltile,Alloy Tile,A finely crafted alloy tile.,0,block
fukirhosmetalwall,Alloy Metal Wall,A metal wall material of excellent quality.,0,block
fukirhosroof,Alloy Roofing,A sturdy looking metal girder.,0,block
fukirhosslopedpanel,Kirhosi Sloped Panel,"Solid, reliable Kirhosi construction.",,block
fukirhosstairs,Alloy stairs,A sturdy looking metal stair.,0,block
fukirhosstairs2,Alloy stairs,A sturdy looking metal stair.,0,block
fukirhossupport,Alloy Support Beam,A sturdy looking metal girder.,0,block
fukirhoswall,Alloy Wall,"A tough, dense alloy wall.",0,block
fulabpipe,Lab Pipe,Heavy duty pipes.,,block
fulabslopedtile,Sloped Lab Tile,"Smooth, wonderful industrial metal and plasteel.",0,block
fulabsupport,Lab Pillar,A handy load-bearing pillar for labs.,,block
fulightcrosshatch,Light Window Lattice,A simple lattice made of lightened wood.,0,block
fulightfence,Light Wooden Fence,A sturdy wooden fence.,0,block
fulightfullwood1,Light Treated Wood,Carefully treated wood that maintains a freshly chopped appearance.,0,block
fulightornateflooring,Light Ornate Flooring,Delightful ornate flooring.,0,block
fulightornatetiles,Light Ornate Tiles,Exquisite ornate roof tiles.,0,block
fulightornatewall,Light Ornate Wall,A traditional dynast looking wall.,0,block
fulightornatewood,Light Ornate Wood,Expertly treated light ornate wood.,0,block
fulightwood,Light Timber,Lightened wood that has been prepared for building and crafting.,0,block
fulightwoodenwindow1,Light Wooden Window,A window with wooden panes.,0,block
fulightwoodenwindow2,Light Wooden Blinds,Old wooden slats that don't let much light through.,0,block
fumetalbaseboard,Metal Baseboard,A decorative metal strip,0,block
fumetalblockmaterial,Ancient Metal,"Rusted, solid metal.
Extractable.",,block
fumetalfloortile,Shaped Plasteel Floor,High-quality super material for construction.,,block
fumetalgrating,Alloy Wall Grate,A sturdy wall grate.,,block
fumetalgreytile,Alloy Floor Tile,Solid and unyielding tile.,,block
fumetalstairs,Compressed Steel Stairs,Fantastically durable staircase.,0,block
fumetalwalkway,Metal Walkway,"Comfortable aesthetic, solid construction.",0,block
fumonasterybeam,Shoji Beam,A beam of Shoji design.,0,block
fumonasteryflooring,Shoji Flooring,Flooring of Shoji design.,0,block
fumonasteryroofing,Shoji Roofing,A roof of Shoji design.,0,block
fumonasterytile,Shoji Tile,Tiling of Shoji design.,0,block
fumonasterywall,Shoji Wall,A wall of Shoji design.,0,block
fumossyrock,Mossy Stone,"A stone covered in moss.
Extractable.",0,block
fumossyrock2,Mossy Rock,"A rock covered in moss.
Extractable, Crushable.",0,block
fungalstonematerial,Fungal Stone,"Spore-covered stone.
Extractable.",,block
funightarsilverstairs,Silver Stair,"Shining, high-quality silver stairs.",,block
fuoldtimbermaterial,Old Timber,"Old timber, decayed with age.
Extractable.",0,block
furawornateflooring,Raw Wood Ornate Flooring,Delightful ornate flooring.,0,block
furawornatetiles,Raw Wood Ornate Tiles,Exquisite ornate roof tiles.,0,block
furawornatewall,Raw Wood Ornate Wall,A traditional looking wall.,0,block
furawornatewood,Raw Wood Ornate Wood,Expertly treated ornate wood.,0,block
furivetsupport,Rivetted Support,"Solid, with rivets for added rivety-ness.",0,block
furustediron,Rusty Corrugated Iron,"It's so rusty, you may require a Tetanus shot.",,block
fusavannahgrass,Dry Grasses,"Dry, rough grasses
Extractable.",0,block
fuslopeddustpanel,Compressed Dust Panel,Sturdy hull panels made from compressed aether material.,0,block
fusolidsupport,Solid Support,Exceptionally tough alloy support.,0,block
fusteelgirdirmaterial,Steel Girder,A girder made of steel.,,block
fustomachblock,Stomach Lining,"This fleshy mass looks like it was part of some creature's stomach.
Extractable.",0,block
fustripedwall,Plasteel Striped Wall,Plasteel and high-grade plastic.,0,block
futilegrey,Quality Plasteel (Plain),A popular quality-focused flooring.,0,block
futilered,Quality Plasteel (Red),A popular quality-focused flooring.,0,block
futreatedcrosshatch,Ornate Window Lattice,A simple lattice made of lightened wood.,0,block
futreatedfence,Ornate Wooden Fence,A sturdy wooden fence.,0,block
futreatedfullwood1,Ornate Treated Wood,Carefully treated wood that maintains a freshly chopped appearance.,0,block
futreatedwood,Ornate Timber,Ornate wood that has been prepared for building and crafting.,0,block
futreatedwoodenwindow1,Ornate Wooden Window,A window with wooden panes.,0,block
futreatedwoodenwindow2,Ornate Wooden Blinds,Old wooden slats that don't let much light through.,0,block
fuwiresupport,Wired Support,Support beams laced with high-grade wiring.,0,block
fu_blockIrradium,Irradium Slab,Slab of purified Irradium. I wouldn't touch this stuff - Radioactive.,0,block
fu_blockPlutonium,Plutonium Slab,Slab of purified Plutonium. I wouldn't touch this stuff - Radioactive.,0,block
fu_blockUranium,Uranium Slab,Slab of purified Uranium. I wouldn't touch this stuff - Radioactive.,0,block
fu_copperladder,Copper Ladder,A copper ladder.,0,platform
fu_copperplatform,Metallic Copper Platform,A platform made from copper with metal brick sides.,0,platform
genetile,Cell,"A gigantic cell.
Extractable.",,block
girdirplatform,Girder Platform,A sturdy metal platform.,,platform
glassdim,Dim Glass Block,I can see my reflection. Nobody's home...,0,block
glasslit,Lit Glass Block,I can see my reflection. Somebody's home!,0,block
glasssandmaterial,Glass Sand,"A fine glittering glass sand. Watch your step!
Extractable, Siftable.",,block
glowsandmaterial,Glowing Sand,"An interesting and unusual irradiated sand.
+1 Fuel
Extractable.",,block
greyslate,Gray Slate Stone,"Smooth gray stone
Extractable, Crushable.",0,block
harrowstone,Rough Stone,"A rough, sharp, and irregular stone flecked with impurities.
Extractable, Crushable.",0,block
hivebeestonematerial,Hive,"Buzzzz...
Extractable.",,block
hiveold,Living Stone,A strange organic material.,,block
hiveoldmaterial,Living Stone,"The walls are strange, like a melding of flesh and stone
Extractable, Crushable.",,block
honeycombmaterial,Honey Material,"Waxy!
Extractable.",,block
honeyplatform,Honey Platform,"A golden, sticky platform.",,platform
hydrotubematerial,Hydroponic Tubing,Just till these and you'll have auto-watered soil! Quite useful.,,block
iceblock1material,Deep-Frozen Ice,"A wonderfully layered bit of icy ground.
Extractable, Crushable.",,block
iceblock2material,Frozen Stone,"Stone coated in a layer of ice.
Extractable, Crushable.",,block
iceblock3material,Thick Layered Ice,"Visible strata of freezing shows the age of this ice.
Extractable, Crushable.",,block
iceblock4material,Jagged Ice,"This ice has jagged and random extrusions.
Extractable, Crushable.",,block
irradiatedwall,Radioactive Soil,"This can't be safe.
Extractable, Siftable.",,block
irradiatedwall2,Radioactive Stone,"This can't be safe.
Extractable, Crushable.",,block
irradiatedwall3,Radioactive Rock,"This can't be safe.
Extractable, Crushable.",,block
jellystone,Gelatinous Stone,"Unsure how this is possible, but okay.
Extractable.",0,block
jumpblockmaterial,Jump Block,A block that enhances the jumping power of the person standing on top of it.,,block
jungledirt1material,Jungle Soil,"This is some nice soil.
Extractable.",,block
jungledirt2material,Jungle Dirt,"This is some nice dirt.
Extractable.",,block
junglestonematerial,Jungle Stone,"Vine-covered stones.
Extractable, Crushable.",,block
kt_solpanblock,Solar Panel Block,A solar panel.,0,block
livecoral,Living Coral,"Living, vital coral
Extractable.",,block
magmawall1,Volcanic Rock,"Burning hot magma stone. Don't touch!
Extractable, Crushable.",,block
magmawall2,Burning Volcanic Rock,"Burning hot magma stone. Don't touch!
Extractable, Crushable.",,block
magmawall3,Volcanic Ash,"Probably not tasty.
Extractable, Siftable.",,block
magmawall4,Cooled Volcanic Rock,"You can touch this without losing a hand.
Extractable, Crushable.",,block
marestonematerial,Marestone,"Rough, unrefined marestone.
Extractable, Crushable.",,block
metallicbrick,Metallic Brick,Etched metal to look like bricks.,0,block
metallicbrick2,Metallic Small Brick,Etched metal to look like small bricks.,0,block
metallicbrick3,Metallic Trim,Metal trim for a ship. Includes painted gems.,0,block
metallicslab,Metallic Slab,Etched metal to look like a slab of stone.,0,block
modernshingle,Modern Shingle,A sleek modern roof shingle.,0,block
moderntile,Modern Tiles,Some stylish checkered tiles.,0,block
moltenmetal,Molten Metal,"Ouch ouch ouch. Hot!
Extractable.",,block
moltensand,Molten Steel Sand,"This is really, really unsafe to handle.
Extractable.",,block
moltensteel,Molten Steel Stone,"Can be used to cook with, if desperate.
Extractable.",,block
moltentile,Molten Steel Tile,"Burning hot steel tile!
Extractable.",,block
nightarcastleblock,Nightar Dark Castle Block,Mysterious Castle Blocks.,0,block
nightarcastleblock2,Nightar Castle Block,Mysterious Castle Blocks.,0,block
nightarcrosshatch,Nightar Window Lattice,A simple lattice made of Nightarian materials,,block
nightardecotile,Nightar Deco Floor,Decorative Nightarian flooring.,,block
nightarfence1,Nightarian Fence,A sturdy stone fence.,,block
nightarfloor,Nightar Floor,Traditional Nightar floor.,0,block
nightargirder1,Nightarian Silver Plating,Finely polished silver modular tile.,,block
nightargirder2,Nightarian Stone Plating,Finely polished stone modular tile.,,block
nightarplatform2,Nightar Platform,A rich detailed stone platform,,block
nightarpurplebrick,Penumbral Brick,A strong wall made of penumbral bricks.,,block
nightarpurplebrick2,Penumbral Wall,A strong wall made of penumbral stone.,,block
nightarpurplewall,Penumbral Panel,Fortified penumbral stone panels,,block
nightarshipblock,Nightar Ship Block,Mysterious ship blocks.,0,block
nightarsilverchain,Silver Chain,A dense chain forged of shining silver.,,block
nightarsilverroof,Silver Shingles,"Sturdy, shining silver roof shingles.",,block
nightarsilvertech,Silver Floor Panel,Techy silver floor panels.,,block
nightarsilverwindow,Nightar Silver Glass,"Shining, beautiful glass.",,block
nightarsplatform,Nightar Platform,Strong platform made from unknown materials.,0,platform
nightarsupport,Nightar Support Beam,A reinforced support beam.,0,block
nightarsupport2,Nightar Dark Support Beam,A reinforced support beam.,0,block
nightarswall1,Nightar Concrete,Nightar plain concrete.,0,block
nightartechblock,Nightar Tech Block,Blocks made from unknown Nightar technologies.,0,block
nightarwall2,Nightar Tech Wall,A black wall infused with some unknown Nightar technologies.,0,block
nightarwindow,Nightar Penumbral Glass,"Dark, dreary glass.",,block
oystershellmaterial,Oystershell,"A pile of crushed oyster shells.
Extractable, Siftable.",,block
panelwood,Timber Panels,This wood panelling was fashionable in a distant era.,0,block
peglacicableconnector,Chilled Cable Connector,A block that connects to many cables.,,block
peglacicablenexus,Chilled Cable Nexus,"A densely packed stack of processors, kept chilled to optimal temperatures.",,block
peglacigiantekblock,Giantek Panel,"A dense panel packed with processing power.
Extractable.",,block
peglacihexpane,Hexpane Panel,"A panel of crystal with hexagonal tiles.
Extractable.",,block
peglacihorcable,Chilled Hor. Cabling,A chilled cable housing.,,block
peglaciicecolumn,Ice Column,A gracefully inscribed column of ice.,,block
peglaciinscribedpykreteblock,Pykrete Glyph Block,"A block made of pykrete. Peglaci glyphs are inscribed on it.
Extractable.",,block
peglacilightcable,Peglaci Light Cabling,Bright cabling for your frigid lab.,,block
peglacimetalblock,Alloy Metal Block,"A block made of a secret Peglaci alloy.
Extractable.",,block
peglacimetalpanel,Alloy Panel,"A panel made of a secret Peglaci alloy.
Extractable.",,block
peglacimetalscreen,Alloy Screen,"A metal screen decorated with Peglaci glyphs.
Extractable.",,block
peglacipykreteblock,Pykrete Block,"A block made of pykrete.
Extractable.",,block
peglacipykretedecor,Pykrete Decor Panel,"A decorative panel made of pykrete.
Extractable.",,block
peglacipykretefoundation,Pykrete Foundation Block,Pykrete panelling laid upon dense glacier ice.,,block
peglacipykretestrip,Pykrete Strip,A decorative strip made of pykrete.,,block
peglacivertcable,Chilled Vert. Cabling,A chilled cable housing.,,block
penumbradirtmaterial,Umbral dirt,"This dirt absorbs all light.
Extractable, Siftable.",,block
penumbralbark,Penumbral Bark,"Peeled bark from large trees growing on penumbra planets.
Extractable.",,block
penumbrastonematerial,Umbral stone,"The stone reflects little to no light.
Extractable, Crushable.",,block
penumbriteblockmaterial,Penumbrite Block,A block of penumbrite.,,block
plaidwallpaper,Plaid Wallpaper,Some colorful plaid wallpaper.,0,block
plasmamaterial,Miasmet,"A material made from ionic matter similar to plasma.
Extractable.",0,block
precursorchain,Precursor Chain,"A super strong chain of ancient origin.
Extractable.",,block
precursordecorative,Precursor Rune Panel,"Ancient panelling of unknown origin
Extractable.",,block
precursordetail,Precursor Metal,"Ancient panelling of unknown origin
Extractable.",,block
precursorfloor,Precursor Floor,"Ancient panelling of unknown origin
Extractable.",,block
precursorfloor2,Precursor Lit Floor,"Floor of the ancients.
Extractable.",,block
precursorgirder,Precursor Bright Girder,"Girder made of ancient materials.
Extractable.",,block
precursorgirdir,Precursor Dark Girder,"A strong looking ancient girder.
Extractable.",,block
precursorglasswall,Precursor Glass,"Sturdy, yet malleable glass
Extractable.",,block
precursorpanel,Precursor Panel,"Ancient panelling of unknown origin
Extractable.",,block
precursorpillar,Precursor Pillar,"Super-sturdy ancient metal
Extractable.",,block
precursorpipematerial,Precursor Pipe,"Thick, super-dense pipes made of an unknown alloy.
Extractable.",,block
precursorsloped,Precursor Sloped Panel,"Glorious ancient metal
Extractable.",,block
precursorstairs,Precursor Platform,"Ultra techy stairs
Extractable.",,platform
precursorwall,Precursor Wall Panel,"Ancient panelling of unknown origin
Extractable.",,block
protoblockmaterial,Protocite Block,Seems awfully wasteful. This is fuel.,,block
protorockmaterial,Elder Stone,"A strange sort of rock.
Crushable, Smeltable.",,block
purpleconsolematerial,Console,Some sort of console screen.,,block
rainbowsandmaterial,Rainbow Sand,"Rainbow-hued sand.
Extractable, Siftable.",,block
raincloudmat,Raincloud Block,"Somewhat solid clouds! You can even walk on them! They're pretty wet, though.
Extractable.",,block
rainforestfloor,Rainforest Floor,"Rich in beauty and leaves.
Extractable.",,block
rainforestfloorflowers,Rainforest Flowers,"Flowery, lush soil.
Extractable.",,block
redhoneycombmaterial,Red Honey Material,"Waxy!
Extractable.",,block
redhoneyplatform,Red Honey Platform,"A red, sticky platform.",,platform
redhotcobblestone,Red-Hot Cobblestone,"Hard stones, smooth to the touch, heated to incandescent temperatures!
Extractable, Crushable.",,block
redsand,Fine Sand,"A fine glittering red sand. Could probably be made into glass!
Extractable, Siftable.",,block
redsand2,Red Sand,"A fine glittering red sand. Could probably be made into glass!
Extractable, Siftable.",,block
redslate2,Red Slate,"A dense, red slate stone
Extractable.",,block
redwoodbark,Redwood Bark,"Redwood bark. Peeled from the logs of large trees.
Extractable.",,block
retexaetherdust,Aether Dust,"Strangely glittering dust.
Extractable, Siftable.",0,block
retexaetherdustpillar,Aether Dust Pillar,A dreamy beige pillar.,0,block
retexcobblestone,Smooth Stone,"A thick plate of smooth stone.
Extractable, Crushable.",,block
retexdirt,Rough Dirt,"A bunch of rough dirt.
Extractable, Siftable.",,block
retexgreenhouse,Greenhouse Wall,A greenhouse to let the sun through.,0,block
retexironblock,Tungsten Tech Block,"A techy block of tungsten.
Extractable.",,block
retexironpipe,Metal Pipe,"A large metal pipe.
Extractable.",0,block
retexredsandstone,Red Sandstone Block,"Tough sandstone.
Extractable.",0,block
retexsand2,Fine Sand,"A handful of fine sand. Good source of silicon.
Extractable, Siftable, Smeltable.",,block
retexsandstone,Sandstone Block,"Tough sandstone.
Extractable.",0,block
retexwallcables,Wall Cables,Some neatly placed cables.,0,block
richlattice,Rich Window Lattice,A lattice made of nice wood.,0,block
richwoodmaterial,Rich Wood Planks,"Fine wooden planks, that look valuable.",0,block
rostonematerial,Rostone,"Rough, unrefined rostone.
Extractable, Crushable.",,block
rottingfleshmaterial,Rotting Flesh,"Okay, ew.
Extractable.",,block
sandpillar1,Sand Pillar,"A pillar. Made from sand. Fairly self-explanatory, I'd say.",,block
sandpillar2,Sand Decorated Pillar,"A decorated pillar. Made from sand. Fairly self-explanatory, I'd say.",,block
shingles,Wooden Shingles,Sturdy wooden shingles.,0,block
shojilattice,Shoji Window Lattice,A delicate lattice made of wood.,,block
shroomblockglow,Glowing Mushroom,"A block made of soft, glowing fungus.
Extractable.",,block
shroomblockmaterial,Shroom Wall,"Soft, pliable fungus
Extractable.",,block
skathbeam1,Smooth Tethyde Beam,A structural beam made of tethyde alloy.,0,block
skathbeam2,Ridged Tethyde Beam,A structural beam made of tethyde alloy.,0,block
skathbigwall,Large Impervium Wall,Thick panelling used to reinforce structures.,0,block
skathceilingsupport,Tethyde Support,A support made of tethyde alloy.,0,block
skathcleanwall,Smooth Tethyde Wall,"Clean, smooth tethyde walls.",0,block
skathcleanwallpanels,Inset Tethyde Panels,"Smooth tethyde panels, inset into the wall.",0,block
