Mod name,id,Item ID,name
RFToolsUtility,rftoolsutility:poison_module,19149,Poison Module
RFToolsUtility,rftoolsutility:redstone_information,19100,Redstone Module
RFToolsUtility,rftoolsutility:redstone_module,19117,Redstone Screen Module
RFToolsUtility,rftoolsutility:redstone_receiver,19098,Redstone Receiver
RFToolsUtility,rftoolsutility:redstone_transmitter,19099,Redstone Transmitter
RFToolsUtility,rftoolsutility:regeneration_module,19150,Regeneration Module
RFToolsUtility,rftoolsutility:regenerationplus_module,19151,Regeneration+ Module
RFToolsUtility,rftoolsutility:saturation_module,19152,Saturation Module
RFToolsUtility,rftoolsutility:saturationplus_module,19153,Saturation+ Module
RFToolsUtility,rftoolsutility:screen,19102,Screen
RFToolsUtility,rftoolsutility:screen_controller,19104,Screen Controller
RFToolsUtility,rftoolsutility:screen_link,19121,Screen Link
RFToolsUtility,rftoolsutility:sensor,19093,Sensor
RFToolsUtility,rftoolsutility:sequencer,19094,Sequencer
RFToolsUtility,rftoolsutility:simple_dialer,19131,Simple Dialer
RFToolsUtility,rftoolsutility:slowness_module,19154,Slowness Module
RFToolsUtility,rftoolsutility:spawner,19123,Spawner
RFToolsUtility,rftoolsutility:speed_module,19155,Speed Module
RFToolsUtility,rftoolsutility:speedplus_module,19156,Speed+ Module
RFToolsUtility,rftoolsutility:syringe,19124,Syringe
RFToolsUtility,rftoolsutility:tablet_redstone,19101,Tablet (redstone)
RFToolsUtility,rftoolsutility:tablet_screen,19120,Tablet (screen)
RFToolsUtility,rftoolsutility:tank,19125,Tank
RFToolsUtility,rftoolsutility:teleport_probe,19132,item.rftoolsutility.teleport_probe
RFToolsUtility,rftoolsutility:text_module,19105,Text Screen Module
RFToolsUtility,rftoolsutility:timer,19096,Timer
RFToolsUtility,rftoolsutility:waterbreathing_module,19157,Waterbreathing Module
RFToolsUtility,rftoolsutility:weakness_module,19158,Weakness Module
RFToolsUtility,rftoolsutility:wire,19097,Wire
RSInfinityBooster,rsinfinitybooster:dimension_card,11932,Dimension Card
RSInfinityBooster,rsinfinitybooster:infinity_card,11931,Infinity Range Booster
Ranged Pumps,rangedpumps:pump,1443,Pump
Refined Storage,refinedstorage:1024k_fluid_storage_block,11993,1024k Fluid Storage Block
Refined Storage,refinedstorage:1024k_fluid_storage_disk,11960,1024k Fluid Storage Disk
Refined Storage,refinedstorage:1024k_fluid_storage_part,11959,1024k Fluid Storage Part
Refined Storage,refinedstorage:16k_storage_block,11988,16k Storage Block
Refined Storage,refinedstorage:16k_storage_disk,11951,16k Storage Disk
Refined Storage,refinedstorage:16k_storage_part,11950,16k Storage Part
Refined Storage,refinedstorage:1k_storage_block,11986,1k Storage Block
Refined Storage,refinedstorage:1k_storage_disk,11947,1k Storage Disk
Refined Storage,refinedstorage:1k_storage_part,11946,1k Storage Part
Refined Storage,refinedstorage:256k_fluid_storage_block,11992,256k Fluid Storage Block
Refined Storage,refinedstorage:256k_fluid_storage_disk,11958,256k Fluid Storage Disk
Refined Storage,refinedstorage:256k_fluid_storage_part,11957,256k Fluid Storage Part
Refined Storage,refinedstorage:4096k_fluid_storage_block,11994,4096k Fluid Storage Block
Refined Storage,refinedstorage:4096k_fluid_storage_disk,11962,4096k Fluid Storage Disk
Refined Storage,refinedstorage:4096k_fluid_storage_part,11961,4096k Fluid Storage Part
Refined Storage,refinedstorage:4k_storage_block,11987,4k Storage Block
Refined Storage,refinedstorage:4k_storage_disk,11949,4k Storage Disk
Refined Storage,refinedstorage:4k_storage_part,11948,4k Storage Part
Refined Storage,refinedstorage:64k_fluid_storage_block,11991,64k Fluid Storage Block
Refined Storage,refinedstorage:64k_fluid_storage_disk,11956,64k Fluid Storage Disk
Refined Storage,refinedstorage:64k_fluid_storage_part,11955,64k Fluid Storage Part
Refined Storage,refinedstorage:64k_storage_block,11989,64k Storage Block
Refined Storage,refinedstorage:64k_storage_disk,11953,64k Storage Disk
Refined Storage,refinedstorage:64k_storage_part,11952,64k Storage Part
Refined Storage,refinedstorage:advanced_processor,11942,Advanced Processor
Refined Storage,refinedstorage:basic_processor,11940,Basic Processor
Refined Storage,refinedstorage:black_controller,12040,Black Controller
Refined Storage,refinedstorage:black_crafter,12235,Black Crafter
Refined Storage,refinedstorage:black_crafter_manager,12250,Black Crafter Manager
Refined Storage,refinedstorage:black_crafting_grid,12085,Black Crafting Grid
Refined Storage,refinedstorage:black_crafting_monitor,12265,Black Crafting Monitor
Refined Storage,refinedstorage:black_creative_controller,12055,Black Creative Controller
Refined Storage,refinedstorage:black_detector,12175,Black Detector
Refined Storage,refinedstorage:black_disk_manipulator,12220,Black Disk Manipulator
Refined Storage,refinedstorage:black_fluid_grid,12115,Black Fluid Grid
Refined Storage,refinedstorage:black_grid,12070,Black Grid
Refined Storage,refinedstorage:black_network_receiver,12130,Black Network Receiver
Refined Storage,refinedstorage:black_network_transmitter,12145,Black Network Transmitter
Refined Storage,refinedstorage:black_pattern_grid,12100,Black Pattern Grid
Refined Storage,refinedstorage:black_relay,12160,Black Relay
Refined Storage,refinedstorage:black_security_manager,12190,Black Security Manager
Refined Storage,refinedstorage:black_wireless_transmitter,12205,Black Wireless Transmitter
Refined Storage,refinedstorage:blue_controller,12036,Blue Controller
Refined Storage,refinedstorage:blue_crafter,12231,Blue Crafter
Refined Storage,refinedstorage:blue_crafter_manager,12246,Blue Crafter Manager
Refined Storage,refinedstorage:blue_crafting_grid,12081,Blue Crafting Grid
Refined Storage,refinedstorage:blue_crafting_monitor,12261,Blue Crafting Monitor
Refined Storage,refinedstorage:blue_creative_controller,12051,Blue Creative Controller
Refined Storage,refinedstorage:blue_detector,12171,Blue Detector
Refined Storage,refinedstorage:blue_disk_manipulator,12216,Blue Disk Manipulator
Refined Storage,refinedstorage:blue_fluid_grid,12111,Blue Fluid Grid
Refined Storage,refinedstorage:blue_grid,12066,Blue Grid
Refined Storage,refinedstorage:blue_network_receiver,12126,Blue Network Receiver
Refined Storage,refinedstorage:blue_network_transmitter,12141,Blue Network Transmitter
Refined Storage,refinedstorage:blue_pattern_grid,12096,Blue Pattern Grid
Refined Storage,refinedstorage:blue_relay,12156,Blue Relay
Refined Storage,refinedstorage:blue_security_manager,12186,Blue Security Manager
Refined Storage,refinedstorage:blue_wireless_transmitter,12201,Blue Wireless Transmitter
Refined Storage,refinedstorage:brown_controller,12037,Brown Controller
Refined Storage,refinedstorage:brown_crafter,12232,Brown Crafter
Refined Storage,refinedstorage:brown_crafter_manager,12247,Brown Crafter Manager
Refined Storage,refinedstorage:brown_crafting_grid,12082,Brown Crafting Grid
Refined Storage,refinedstorage:brown_crafting_monitor,12262,Brown Crafting Monitor
Refined Storage,refinedstorage:brown_creative_controller,12052,Brown Creative Controller
Refined Storage,refinedstorage:brown_detector,12172,Brown Detector
Refined Storage,refinedstorage:brown_disk_manipulator,12217,Brown Disk Manipulator
Refined Storage,refinedstorage:brown_fluid_grid,12112,Brown Fluid Grid
Refined Storage,refinedstorage:brown_grid,12067,Brown Grid
Refined Storage,refinedstorage:brown_network_receiver,12127,Brown Network Receiver
Refined Storage,refinedstorage:brown_network_transmitter,12142,Brown Network Transmitter
Refined Storage,refinedstorage:brown_pattern_grid,12097,Brown Pattern Grid
Refined Storage,refinedstorage:brown_relay,12157,Brown Relay
Refined Storage,refinedstorage:brown_security_manager,12187,Brown Security Manager
Refined Storage,refinedstorage:brown_wireless_transmitter,12202,Brown Wireless Transmitter
Refined Storage,refinedstorage:cable,11984,Cable
Refined Storage,refinedstorage:construction_core,11933,Construction Core
Refined Storage,refinedstorage:constructor,12002,Constructor
Refined Storage,refinedstorage:controller,12004,Controller
Refined Storage,refinedstorage:cover,11982,Cover
Refined Storage,refinedstorage:crafter,12017,Crafter
Refined Storage,refinedstorage:crafter_manager,12018,Crafter Manager
Refined Storage,refinedstorage:crafting_grid,12007,Crafting Grid
Refined Storage,refinedstorage:crafting_monitor,12019,Crafting Monitor
Refined Storage,refinedstorage:crafting_upgrade,11968,Crafting Upgrade
Refined Storage,refinedstorage:creative_controller,12005,Creative Controller
Refined Storage,refinedstorage:creative_fluid_storage_block,11995,Creative Fluid Storage Block
Refined Storage,refinedstorage:creative_fluid_storage_disk,11963,Creative Fluid Storage Disk
Refined Storage,refinedstorage:creative_portable_grid,11979,Creative Portable Grid
Refined Storage,refinedstorage:creative_storage_block,11990,Creative Storage Block
Refined Storage,refinedstorage:creative_storage_disk,11954,Creative Storage Disk
Refined Storage,refinedstorage:creative_wireless_crafting_monitor,12025,Creative Wireless Crafting Monitor
Refined Storage,refinedstorage:creative_wireless_fluid_grid,12023,Creative Wireless Fluid Grid
Refined Storage,refinedstorage:creative_wireless_grid,12021,Creative Wireless Grid
Refined Storage,refinedstorage:cyan_controller,12034,Cyan Controller
Refined Storage,refinedstorage:cyan_crafter,12229,Cyan Crafter
Refined Storage,refinedstorage:cyan_crafter_manager,12244,Cyan Crafter Manager
Refined Storage,refinedstorage:cyan_crafting_grid,12079,Cyan Crafting Grid
Refined Storage,refinedstorage:cyan_crafting_monitor,12259,Cyan Crafting Monitor
Refined Storage,refinedstorage:cyan_creative_controller,12049,Cyan Creative Controller
Refined Storage,refinedstorage:cyan_detector,12169,Cyan Detector
Refined Storage,refinedstorage:cyan_disk_manipulator,12214,Cyan Disk Manipulator
Refined Storage,refinedstorage:cyan_fluid_grid,12109,Cyan Fluid Grid
Refined Storage,refinedstorage:cyan_grid,12064,Cyan Grid
Refined Storage,refinedstorage:cyan_network_receiver,12124,Cyan Network Receiver
Refined Storage,refinedstorage:cyan_network_transmitter,12139,Cyan Network Transmitter
Refined Storage,refinedstorage:cyan_pattern_grid,12094,Cyan Pattern Grid
Refined Storage,refinedstorage:cyan_relay,12154,Cyan Relay
Refined Storage,refinedstorage:cyan_security_manager,12184,Cyan Security Manager
Refined Storage,refinedstorage:cyan_wireless_transmitter,12199,Cyan Wireless Transmitter
Refined Storage,refinedstorage:destruction_core,11934,Destruction Core
Refined Storage,refinedstorage:destructor,12003,Destructor
Refined Storage,refinedstorage:detector,12013,Detector
Refined Storage,refinedstorage:disk_drive,11985,Disk Drive
Refined Storage,refinedstorage:disk_manipulator,12016,Disk Manipulator
Refined Storage,refinedstorage:exporter,11998,Exporter
Refined Storage,refinedstorage:external_storage,11996,External Storage
Refined Storage,refinedstorage:filter,11977,Filter
Refined Storage,refinedstorage:fluid_grid,12009,Fluid Grid
Refined Storage,refinedstorage:fluid_interface,12000,Fluid Interface
Refined Storage,refinedstorage:fortune_1_upgrade,11971,Fortune Upgrade
Refined Storage,refinedstorage:fortune_2_upgrade,11972,Fortune Upgrade
Refined Storage,refinedstorage:fortune_3_upgrade,11973,Fortune Upgrade
Refined Storage,refinedstorage:gray_controller,12032,Gray Controller
Refined Storage,refinedstorage:gray_crafter,12227,Gray Crafter
Refined Storage,refinedstorage:gray_crafter_manager,12242,Gray Crafter Manager
Refined Storage,refinedstorage:gray_crafting_grid,12077,Gray Crafting Grid
Refined Storage,refinedstorage:gray_crafting_monitor,12257,Gray Crafting Monitor
Refined Storage,refinedstorage:gray_creative_controller,12047,Gray Creative Controller
Refined Storage,refinedstorage:gray_detector,12167,Gray Detector
Refined Storage,refinedstorage:gray_disk_manipulator,12212,Gray Disk Manipulator
Refined Storage,refinedstorage:gray_fluid_grid,12107,Gray Fluid Grid
Refined Storage,refinedstorage:gray_grid,12062,Gray Grid
Refined Storage,refinedstorage:gray_network_receiver,12122,Gray Network Receiver
Refined Storage,refinedstorage:gray_network_transmitter,12137,Gray Network Transmitter
Refined Storage,refinedstorage:gray_pattern_grid,12092,Gray Pattern Grid
Refined Storage,refinedstorage:gray_relay,12152,Gray Relay
Refined Storage,refinedstorage:gray_security_manager,12182,Gray Security Manager
Refined Storage,refinedstorage:gray_wireless_transmitter,12197,Gray Wireless Transmitter
Refined Storage,refinedstorage:green_controller,12038,Green Controller
Refined Storage,refinedstorage:green_crafter,12233,Green Crafter
Refined Storage,refinedstorage:green_crafter_manager,12248,Green Crafter Manager
Refined Storage,refinedstorage:green_crafting_grid,12083,Green Crafting Grid
Refined Storage,refinedstorage:green_crafting_monitor,12263,Green Crafting Monitor
Refined Storage,refinedstorage:green_creative_controller,12053,Green Creative Controller
Refined Storage,refinedstorage:green_detector,12173,Green Detector
Refined Storage,refinedstorage:green_disk_manipulator,12218,Green Disk Manipulator
Refined Storage,refinedstorage:green_fluid_grid,12113,Green Fluid Grid
Refined Storage,refinedstorage:green_grid,12068,Green Grid
Refined Storage,refinedstorage:green_network_receiver,12128,Green Network Receiver
Refined Storage,refinedstorage:green_network_transmitter,12143,Green Network Transmitter
Refined Storage,refinedstorage:green_pattern_grid,12098,Green Pattern Grid
Refined Storage,refinedstorage:green_relay,12158,Green Relay
Refined Storage,refinedstorage:green_security_manager,12188,Green Security Manager
Refined Storage,refinedstorage:green_wireless_transmitter,12203,Green Wireless Transmitter
Refined Storage,refinedstorage:grid,12006,Grid
Refined Storage,refinedstorage:hollow_cover,11983,Hollow Cover
Refined Storage,refinedstorage:importer,11997,Importer
Refined Storage,refinedstorage:improved_processor,11941,Improved Processor
Refined Storage,refinedstorage:interface,11999,Interface
Refined Storage,refinedstorage:light_gray_controller,12033,Light Gray Controller
Refined Storage,refinedstorage:light_gray_crafter,12228,Light Gray Crafter
Refined Storage,refinedstorage:light_gray_crafter_manager,12243,Light Gray Crafter Manager
Refined Storage,refinedstorage:light_gray_crafting_grid,12078,Light Gray Crafting Grid
Refined Storage,refinedstorage:light_gray_crafting_monitor,12258,Light Gray Crafting Monitor
Refined Storage,refinedstorage:light_gray_creative_controller,12048,Light Gray Creative Controller
Refined Storage,refinedstorage:light_gray_detector,12168,Light Gray Detector
Refined Storage,refinedstorage:light_gray_disk_manipulator,12213,Light Gray Disk Manipulator
Refined Storage,refinedstorage:light_gray_fluid_grid,12108,Light Gray Fluid Grid
Refined Storage,refinedstorage:light_gray_grid,12063,Light Gray Grid
Refined Storage,refinedstorage:light_gray_network_receiver,12123,Light Gray Network Receiver
Refined Storage,refinedstorage:light_gray_network_transmitter,12138,Light Gray Network Transmitter
Refined Storage,refinedstorage:light_gray_pattern_grid,12093,Light Gray Pattern Grid
Refined Storage,refinedstorage:light_gray_relay,12153,Light Gray Relay
Refined Storage,refinedstorage:light_gray_security_manager,12183,Light Gray Security Manager
Refined Storage,refinedstorage:light_gray_wireless_transmitter,12198,Light Gray Wireless Transmitter
Refined Storage,refinedstorage:lime_controller,12030,Lime Controller
Refined Storage,refinedstorage:lime_crafter,12225,Lime Crafter
Refined Storage,refinedstorage:lime_crafter_manager,12240,Lime Crafter Manager
Refined Storage,refinedstorage:lime_crafting_grid,12075,Lime Crafting Grid
Refined Storage,refinedstorage:lime_crafting_monitor,12255,Lime Crafting Monitor
Refined Storage,refinedstorage:lime_creative_controller,12045,Lime Creative Controller
Refined Storage,refinedstorage:lime_detector,12165,Lime Detector
Refined Storage,refinedstorage:lime_disk_manipulator,12210,Lime Disk Manipulator
Refined Storage,refinedstorage:lime_fluid_grid,12105,Lime Fluid Grid
Refined Storage,refinedstorage:lime_grid,12060,Lime Grid
Refined Storage,refinedstorage:lime_network_receiver,12120,Lime Network Receiver
Refined Storage,refinedstorage:lime_network_transmitter,12135,Lime Network Transmitter
Refined Storage,refinedstorage:lime_pattern_grid,12090,Lime Pattern Grid
Refined Storage,refinedstorage:lime_relay,12150,Lime Relay
Refined Storage,refinedstorage:lime_security_manager,12180,Lime Security Manager
Refined Storage,refinedstorage:lime_wireless_transmitter,12195,Lime Wireless Transmitter
Refined Storage,refinedstorage:machine_casing,11981,Machine Casing
Refined Storage,refinedstorage:magenta_controller,12028,Magenta Controller
Refined Storage,refinedstorage:magenta_crafter,12223,Magenta Crafter
Refined Storage,refinedstorage:magenta_crafter_manager,12238,Magenta Crafter Manager
Refined Storage,refinedstorage:magenta_crafting_grid,12073,Magenta Crafting Grid
Refined Storage,refinedstorage:magenta_crafting_monitor,12253,Magenta Crafting Monitor
Refined Storage,refinedstorage:magenta_creative_controller,12043,Magenta Creative Controller
Refined Storage,refinedstorage:magenta_detector,12163,Magenta Detector
Refined Storage,refinedstorage:magenta_disk_manipulator,12208,Magenta Disk Manipulator
Refined Storage,refinedstorage:magenta_fluid_grid,12103,Magenta Fluid Grid
Refined Storage,refinedstorage:magenta_grid,12058,Magenta Grid
Refined Storage,refinedstorage:magenta_network_receiver,12118,Magenta Network Receiver
Refined Storage,refinedstorage:magenta_network_transmitter,12133,Magenta Network Transmitter
Refined Storage,refinedstorage:magenta_pattern_grid,12088,Magenta Pattern Grid
Refined Storage,refinedstorage:magenta_relay,12148,Magenta Relay
Refined Storage,refinedstorage:magenta_security_manager,12178,Magenta Security Manager
Refined Storage,refinedstorage:magenta_wireless_transmitter,12193,Magenta Wireless Transmitter
Refined Storage,refinedstorage:network_card,11945,Network Card
Refined Storage,refinedstorage:network_receiver,12010,Network Receiver
Refined Storage,refinedstorage:network_transmitter,12011,Network Transmitter
Refined Storage,refinedstorage:orange_controller,12027,Orange Controller
Refined Storage,refinedstorage:orange_crafter,12222,Orange Crafter
Refined Storage,refinedstorage:orange_crafter_manager,12237,Orange Crafter Manager
Refined Storage,refinedstorage:orange_crafting_grid,12072,Orange Crafting Grid
Refined Storage,refinedstorage:orange_crafting_monitor,12252,Orange Crafting Monitor
Refined Storage,refinedstorage:orange_creative_controller,12042,Orange Creative Controller
Refined Storage,refinedstorage:orange_detector,12162,Orange Detector
Refined Storage,refinedstorage:orange_disk_manipulator,12207,Orange Disk Manipulator
Refined Storage,refinedstorage:orange_fluid_grid,12102,Orange Fluid Grid
Refined Storage,refinedstorage:orange_grid,12057,Orange Grid
Refined Storage,refinedstorage:orange_network_receiver,12117,Orange Network Receiver
Refined Storage,refinedstorage:orange_network_transmitter,12132,Orange Network Transmitter
Refined Storage,refinedstorage:orange_pattern_grid,12087,Orange Pattern Grid
Refined Storage,refinedstorage:orange_relay,12147,Orange Relay
Refined Storage,refinedstorage:orange_security_manager,12177,Orange Security Manager
Refined Storage,refinedstorage:orange_wireless_transmitter,12192,Orange Wireless Transmitter
Refined Storage,refinedstorage:pattern,11976,Pattern
Refined Storage,refinedstorage:pattern_grid,12008,Pattern Grid
Refined Storage,refinedstorage:pink_controller,12031,Pink Controller
Refined Storage,refinedstorage:pink_crafter,12226,Pink Crafter
Refined Storage,refinedstorage:pink_crafter_manager,12241,Pink Crafter Manager
Refined Storage,refinedstorage:pink_crafting_grid,12076,Pink Crafting Grid
Refined Storage,refinedstorage:pink_crafting_monitor,12256,Pink Crafting Monitor
Refined Storage,refinedstorage:pink_creative_controller,12046,Pink Creative Controller
Refined Storage,refinedstorage:pink_detector,12166,Pink Detector
Refined Storage,refinedstorage:pink_disk_manipulator,12211,Pink Disk Manipulator
Refined Storage,refinedstorage:pink_fluid_grid,12106,Pink Fluid Grid
Refined Storage,refinedstorage:pink_grid,12061,Pink Grid
Refined Storage,refinedstorage:pink_network_receiver,12121,Pink Network Receiver
Refined Storage,refinedstorage:pink_network_transmitter,12136,Pink Network Transmitter
Refined Storage,refinedstorage:pink_pattern_grid,12091,Pink Pattern Grid
Refined Storage,refinedstorage:pink_relay,12151,Pink Relay
Refined Storage,refinedstorage:pink_security_manager,12181,Pink Security Manager
Refined Storage,refinedstorage:pink_wireless_transmitter,12196,Pink Wireless Transmitter
Refined Storage,refinedstorage:portable_grid,11978,Portable Grid
Refined Storage,refinedstorage:processor_binding,11936,Processor Binding
Refined Storage,refinedstorage:purple_controller,12035,Purple Controller
Refined Storage,refinedstorage:purple_crafter,12230,Purple Crafter
Refined Storage,refinedstorage:purple_crafter_manager,12245,Purple Crafter Manager
Refined Storage,refinedstorage:purple_crafting_grid,12080,Purple Crafting Grid
Refined Storage,refinedstorage:purple_crafting_monitor,12260,Purple Crafting Monitor
Refined Storage,refinedstorage:purple_creative_controller,12050,Purple Creative Controller
Refined Storage,refinedstorage:purple_detector,12170,Purple Detector
Refined Storage,refinedstorage:purple_disk_manipulator,12215,Purple Disk Manipulator
Refined Storage,refinedstorage:purple_fluid_grid,12110,Purple Fluid Grid
Refined Storage,refinedstorage:purple_grid,12065,Purple Grid
Refined Storage,refinedstorage:purple_network_receiver,12125,Purple Network Receiver
Refined Storage,refinedstorage:purple_network_transmitter,12140,Purple Network Transmitter
Refined Storage,refinedstorage:purple_pattern_grid,12095,Purple Pattern Grid
Refined Storage,refinedstorage:purple_relay,12155,Purple Relay
Refined Storage,refinedstorage:purple_security_manager,12185,Purple Security Manager
Refined Storage,refinedstorage:purple_wireless_transmitter,12200,Purple Wireless Transmitter
Refined Storage,refinedstorage:quartz_enriched_iron,11935,Quartz Enriched Iron
Refined Storage,refinedstorage:quartz_enriched_iron_block,11980,Block of Quartz Enriched Iron
Refined Storage,refinedstorage:range_upgrade,11967,Range Upgrade
Refined Storage,refinedstorage:raw_advanced_processor,11939,Raw Advanced Processor
Refined Storage,refinedstorage:raw_basic_processor,11937,Raw Basic Processor
Refined Storage,refinedstorage:raw_improved_processor,11938,Raw Improved Processor
Refined Storage,refinedstorage:red_controller,12039,Red Controller
Refined Storage,refinedstorage:red_crafter,12234,Red Crafter
Refined Storage,refinedstorage:red_crafter_manager,12249,Red Crafter Manager
Refined Storage,refinedstorage:red_crafting_grid,12084,Red Crafting Grid
Refined Storage,refinedstorage:red_crafting_monitor,12264,Red Crafting Monitor
Refined Storage,refinedstorage:red_creative_controller,12054,Red Creative Controller
Refined Storage,refinedstorage:red_detector,12174,Red Detector
Refined Storage,refinedstorage:red_disk_manipulator,12219,Red Disk Manipulator
Refined Storage,refinedstorage:red_fluid_grid,12114,Red Fluid Grid
Refined Storage,refinedstorage:red_grid,12069,Red Grid
Refined Storage,refinedstorage:red_network_receiver,12129,Red Network Receiver
Refined Storage,refinedstorage:red_network_transmitter,12144,Red Network Transmitter
Refined Storage,refinedstorage:red_pattern_grid,12099,Red Pattern Grid
Refined Storage,refinedstorage:red_relay,12159,Red Relay
Refined Storage,refinedstorage:red_security_manager,12189,Red Security Manager
Refined Storage,refinedstorage:red_wireless_transmitter,12204,Red Wireless Transmitter
Refined Storage,refinedstorage:regulator_upgrade,11974,Regulator Upgrade
Refined Storage,refinedstorage:relay,12012,Relay
Refined Storage,refinedstorage:security_card,11944,Security Card
Refined Storage,refinedstorage:security_manager,12014,Security Manager
Refined Storage,refinedstorage:silicon,11943,Silicon
Refined Storage,refinedstorage:silk_touch_upgrade,11970,Silk Touch Upgrade
Refined Storage,refinedstorage:speed_upgrade,11966,Speed Upgrade
Refined Storage,refinedstorage:stack_upgrade,11969,Stack Upgrade
Refined Storage,refinedstorage:storage_housing,11964,Storage Housing
Refined Storage,refinedstorage:storage_monitor,12001,Storage Monitor
Refined Storage,refinedstorage:upgrade,11965,Upgrade
Refined Storage,refinedstorage:white_controller,12026,White Controller
Refined Storage,refinedstorage:white_crafter,12221,White Crafter
Refined Storage,refinedstorage:white_crafter_manager,12236,White Crafter Manager
Refined Storage,refinedstorage:white_crafting_grid,12071,White Crafting Grid
Refined Storage,refinedstorage:white_crafting_monitor,12251,White Crafting Monitor
Refined Storage,refinedstorage:white_creative_controller,12041,White Creative Controller
Refined Storage,refinedstorage:white_detector,12161,White Detector
Refined Storage,refinedstorage:white_disk_manipulator,12206,White Disk Manipulator
Refined Storage,refinedstorage:white_fluid_grid,12101,White Fluid Grid
Refined Storage,refinedstorage:white_grid,12056,White Grid
Refined Storage,refinedstorage:white_network_receiver,12116,White Network Receiver
Refined Storage,refinedstorage:white_network_transmitter,12131,White Network Transmitter
Refined Storage,refinedstorage:white_pattern_grid,12086,White Pattern Grid
Refined Storage,refinedstorage:white_relay,12146,White Relay
Refined Storage,refinedstorage:white_security_manager,12176,White Security Manager
Refined Storage,refinedstorage:white_wireless_transmitter,12191,White Wireless Transmitter
Refined Storage,refinedstorage:wireless_crafting_monitor,12024,Wireless Crafting Monitor
Refined Storage,refinedstorage:wireless_fluid_grid,12022,Wireless Fluid Grid
Refined Storage,refinedstorage:wireless_grid,12020,Wireless Grid
Refined Storage,refinedstorage:wireless_transmitter,12015,Wireless Transmitter
Refined Storage,refinedstorage:wrench,11975,Wrench
Refined Storage,refinedstorage:yellow_controller,12029,Yellow Controller
Refined Storage,refinedstorage:yellow_crafter,12224,Yellow Crafter
Refined Storage,refinedstorage:yellow_crafter_manager,12239,Yellow Crafter Manager
Refined Storage,refinedstorage:yellow_crafting_grid,12074,Yellow Crafting Grid
Refined Storage,refinedstorage:yellow_crafting_monitor,12254,Yellow Crafting Monitor
Refined Storage,refinedstorage:yellow_creative_controller,12044,Yellow Creative Controller
Refined Storage,refinedstorage:yellow_detector,12164,Yellow Detector
Refined Storage,refinedstorage:yellow_disk_manipulator,12209,Yellow Disk Manipulator
Refined Storage,refinedstorage:yellow_fluid_grid,12104,Yellow Fluid Grid
Refined Storage,refinedstorage:yellow_grid,12059,Yellow Grid
Refined Storage,refinedstorage:yellow_network_receiver,12119,Yellow Network Receiver
Refined Storage,refinedstorage:yellow_network_transmitter,12134,Yellow Network Transmitter
Refined Storage,refinedstorage:yellow_pattern_grid,12089,Yellow Pattern Grid
Refined Storage,refinedstorage:yellow_relay,12149,Yellow Relay
Refined Storage,refinedstorage:yellow_security_manager,12179,Yellow Security Manager
Refined Storage,refinedstorage:yellow_wireless_transmitter,12194,Yellow Wireless Transmitter
Refined Storage Addons,refinedstorageaddons:creative_wireless_crafting_grid,19711,Creative Wireless Crafting Grid
Refined Storage Addons,refinedstorageaddons:wireless_crafting_grid,19710,Wireless Crafting Grid
Reliquary,reliquary:alkahestry_altar,19323,Altar of Light
Reliquary,reliquary:alkahestry_tome,19237,Tome of Alkahestry
Reliquary,reliquary:angelheart_vial,19239,Angelheart Vial
Reliquary,reliquary:angelic_feather,19240,Angelic Feather
Reliquary,reliquary:aphrodite_potion,19241,Aphrodite's Serum
Reliquary,reliquary:apothecary_cauldron,19324,Apothecary Cauldron
Reliquary,reliquary:apothecary_mortar,19325,Apothecary Mortar
Reliquary,reliquary:barrel_assembly,19253,Barrel Assembly
Reliquary,reliquary:bat_wing,19306,Bat Wing
Reliquary,reliquary:bullets/blaze_bullet,19292,Blaze Shot
Reliquary,reliquary:bullets/buster_bullet,19295,Buster Shot
Reliquary,reliquary:bullets/concussive_bullet,19294,Concussive Shot
Reliquary,reliquary:bullets/empty_bullet,19289,Empty Casing
Reliquary,reliquary:bullets/ender_bullet,19293,Ender Shot
Reliquary,reliquary:bullets/exorcism_bullet,19291,Exorcism Shot
Reliquary,reliquary:bullets/neutral_bullet,19290,Neutral Shot
Reliquary,reliquary:bullets/sand_bullet,19297,Sand Shot
Reliquary,reliquary:bullets/seeker_bullet,19296,Seeker Shot
Reliquary,reliquary:bullets/storm_bullet,19298,Storm Shot
Reliquary,reliquary:catalyzing_gland,19302,Catalyzing Gland
Reliquary,reliquary:chelicerae,19303,Chelicerae
Reliquary,reliquary:crimson_cloth,19315,Crimson Cloth
Reliquary,reliquary:destruction_catalyst,19243,Destruction Catalyst
Reliquary,reliquary:emperor_chalice,19244,Emperor's Chalice
Reliquary,reliquary:empty_potion_vial,19273,Condensed Potion Vial
Reliquary,reliquary:ender_staff,19245,Ender Staff
Reliquary,reliquary:eye_of_the_storm,19309,Eye of the Storm
Reliquary,reliquary:fertile_essence,19310,Fertile Essence
Reliquary,reliquary:fertile_lily_pad,19326,Lilypad of Fertility
Reliquary,reliquary:fertile_potion,19246,Fertile Potion
Reliquary,reliquary:fortune_coin,19247,Coin of Fortune
Reliquary,reliquary:frozen_core,19311,Frozen Core
Reliquary,reliquary:glacial_staff,19248,Glacial Staff
Reliquary,reliquary:glowing_bread,19322,Glowing Bread
Reliquary,reliquary:glowing_water,19249,Glowing Water
